Shop Name,Shop Address,Lat,Lng,Maps URL,Total Violations,Near Worship,Near Schools,Near Bus Stands,Status
Wine Shop,"5QC9+857, Pattiveeranpatti",10.1707849,77.7679105,https://www.google.com/maps/place/?q=place_id:ChIJuz0J7gJPBzsRAjpMISi4jpU,62,61,1,0,VIOLATION
Black Tasmac,"23WQ+WX, Alanganallur",10.0471657,78.0896324,https://www.google.com/maps/place/?q=place_id:ChIJE-cMAgC3ADsRt2v1W3oNig8,75,71,3,1,VIOLATION
TASMAC,Poombarai,10.2601192,77.4050197,https://www.google.com/maps/place/?q=place_id:ChIJ67BBa1hlBzsRc4EoResThcE,39,39,0,0,VIOLATION
Tasmac,"69Q2+G27, Mannavanur",10.2389693,77.3500245,https://www.google.com/maps/place/?q=place_id:ChIJMeXjvmF7BzsRBOgyguW5RHU,8,8,0,0,VIOLATION
TASMAC,"5FQ9+QXR, A.Kalappur",10.1894833,78.4698808,https://www.google.com/maps/place/?q=place_id:ChIJ0ZUsaSuQADsR93bCVnvofBg,3,3,0,0,VIOLATION
Tasmac,"X6QQ+22V, Jemi Narayana Nagar, Ayilangudi",9.9876126,78.2375366,https://www.google.com/maps/place/?q=place_id:ChIJm2Ke6Q3BADsRBooe--j1pV4,39,39,0,0,VIOLATION
Tasmac Karungalakudi,5944+6FP,10.155586,78.3562085,https://www.google.com/maps/place/?q=place_id:ChIJx2GWNPWXADsRWsSRBr0grCg,61,60,1,0,VIOLATION
Tasmac Natham,"6628+WF5, Sattambadi",10.2022608,78.2162373,https://www.google.com/maps/place/?q=place_id:ChIJR96pPHC9ADsRJLXaDyPLrVQ,7,7,0,0,VIOLATION
Tasmac,"5C78+2H9, Melur-Singampunari Rd, Sukkampatti, Kannamangalapatti",10.1625469,78.4164885,https://www.google.com/maps/place/?q=place_id:ChIJB8x-h9iRADsRNyoleIXO1Ug,1,1,0,0,VIOLATION
Tasmac,"4H4Q+FW5, Ranasingapuram, Tirupattur",10.1061484,78.58984530000001,https://www.google.com/maps/place/?q=place_id:ChIJl8UBDqCLADsR4s58qdBu1TE,53,53,0,0,VIOLATION
Tasmac wine shop,"4JGX+4RQ, Sivaganga",10.1253481,78.64959499999999,https://www.google.com/maps/place/?q=place_id:ChIJia-swXOKADsRRTo3IX_qgUI,3,3,0,0,VIOLATION
Thambipatti old tasmac,"4J69+5M9, Vannikundupatti Thambipatti Bypass Ayyanar Bakery opposite road, Rd, Tirupattur",10.110403,78.61924069999999,https://www.google.com/maps/place/?q=place_id:ChIJxwwMlguLADsRUauDriftudY,3,3,0,0,VIOLATION
Wine shop| Royal Bar,"25HV+P2, Mangulam",10.0294388,78.1925409,https://www.google.com/maps/place/?q=place_id:ChIJrX-YTwDHADsRw25p6u0tB5w,16,16,0,0,VIOLATION
TASMAC REGIONAL MANAGERS OFFICES,"Plot no.100, Anna Nagar, Sathamangalam, Madurai",9.9222915,78.14293579999999,https://www.google.com/maps/place/?q=place_id:ChIJEUqOiGHFADsRsOJre0Ujd4E,96,81,15,0,VIOLATION
Tasmac Shop,"X534+4W8, Sambakulam, Kodikulam, Madurai",9.952793,78.15731799999999,https://www.google.com/maps/place/?q=place_id:ChIJ0bxjWCvEADsRzL8zhAnL7sQ,71,65,6,0,VIOLATION
Tasmac,"67PX+Q98, Samudrapatti",10.2369173,78.2984376,https://www.google.com/maps/place/?q=place_id:ChIJx8LMglCZADsRzH7DgfxumxM,13,13,0,0,VIOLATION
Tasmac kanavaipatti,"64XV+63C, Kanavaipatti",10.2480702,78.1426366,https://www.google.com/maps/place/?q=place_id:ChIJgTSVIxelADsRfTsSF5W8Kbw,19,19,0,0,VIOLATION
TASMAC SHOP,"5MH7+76R, Kilasevalpatti",10.1782363,78.6630277,https://www.google.com/maps/place/?q=place_id:ChIJ4yU29kljADsRgPe8JvcTW8Y,61,61,0,0,VIOLATION
Tasmac,"5P3H+C85, Athangudi",10.1535184,78.72839250000001,https://www.google.com/maps/place/?q=place_id:ChIJS6VocF9hADsROPsMY_rkvyY,66,66,0,0,VIOLATION
TASMAC,"4M22+RXR, Thenkarai Rd, Thenkarai",10.1021081,78.65240779999999,https://www.google.com/maps/place/?q=place_id:ChIJW1LOyfOLADsRP6k5r-9kenE,4,4,0,0,VIOLATION
tasmac wines,"6P2F+2CM, Vengalur",10.2000833,78.723547,https://www.google.com/maps/place/?q=place_id:ChIJBeELwgpjADsRm8Aba0fDCGI,2,2,0,0,VIOLATION
TASMAC SHOP NO 7721,"5MM8+J5W, Kilasevalpatti",10.1841013,78.6654606,https://www.google.com/maps/place/?q=place_id:ChIJLbW9kndjADsRd_3zURT4Nqo,71,68,3,0,VIOLATION
TASMAC SHOP NO 7534,"5QFG+38Q, LF Rd, Kanadukathan",10.1727151,78.7758616,https://www.google.com/maps/place/?q=place_id:ChIJMzL1AlllADsRAVGQsadR29M,63,62,1,0,VIOLATION
TASMAC Konapet,"6P2C+8G, Mavoor",10.2007955,78.72131639999999,https://www.google.com/maps/place/?q=place_id:ChIJTdtoIwBjADsRl3cJfRIHqGI,4,4,0,0,VIOLATION
TASMAC,"4Q3W+WWR, Kottaiyur",10.1049173,78.79727989999999,https://www.google.com/maps/place/?q=place_id:ChIJZQ1qNPBnADsRpIsK2Aanjvw,64,63,1,0,VIOLATION
TASMAC,"Kandanur Puduvayal Railway Station, SH28",10.1060961,78.837511,https://www.google.com/maps/place/?q=place_id:ChIJcZlP6YdnADsR5Xsn1Fg4d5c,27,27,0,0,VIOLATION
TASMAC,"4QVX+HV7, Pallathur",10.1439062,78.79967479999999,https://www.google.com/maps/place/?q=place_id:ChIJZ5IEkWRmADsRxVyty6fIuwk,67,65,1,1,VIOLATION
"TASMAC, Devathanapatti","4JQM+RQW, Devadanapatti",10.1396063,77.6344554,https://www.google.com/maps/place/?q=place_id:ChIJ_WDuRaFDBzsRpjDXFg_4vPE,16,16,0,0,VIOLATION
Tasmac,"74P2+F6R, Keeramangalam",10.2862295,79.1005121,https://www.google.com/maps/place/?q=place_id:ChIJgW6n9GENADsRrF5Oqt1IHWY,68,65,3,0,VIOLATION
Peravurani wine shop,"8637+G9V Wine Shop, Peravurani, Maduvakurichi West",10.303839,79.2134112,https://www.google.com/maps/place/?q=place_id:ChIJvxb2VIMFADsRHHS4MxK6dZQ,14,14,0,0,VIOLATION
Wine Shop,"8638+959, Mavadukurichi East",10.3034381,79.2154511,https://www.google.com/maps/place/?q=place_id:ChIJa3N_l6gFADsRRWcEQtmX0QQ,8,8,0,0,VIOLATION
Wine Shop,"73RX+VGR, Keeramangalam",10.2922289,79.0987505,https://www.google.com/maps/place/?q=place_id:ChIJCa9G2dENADsR5o2s92ynNl4,65,65,0,0,VIOLATION
TASMAC VALPARAI,"8XH4+FJP, Kumaran road, Valparai",10.3286907,76.9566017,https://www.google.com/maps/place/?q=place_id:ChIJ3xa6VwCJBzsRd4wriOVFyD0,74,70,4,0,VIOLATION
TASMAC,"Nathamadipatti Road, Sanarpatti, Kosavapatti",10.289184,78.0647658,https://www.google.com/maps/place/?q=place_id:ChIJa9k0CXqvADsRBxTZ7w-a70s,64,64,0,0,VIOLATION
TASMAC,"7VVC+CFV, MDR687, Jivalsaragu",10.2935917,77.8711758,https://www.google.com/maps/place/?q=place_id:ChIJh_ykZ7BTBzsRVgMssUUFVL0,13,13,0,0,VIOLATION
TASMAC - Wine shop. Sembatti,"7VMJ+PJ4, MDR969, Jivalsaragu",10.2842697,77.8815644,https://www.google.com/maps/place/?q=place_id:ChIJ0fGl6Z1TBzsRPDexLgAmmF0,13,13,0,0,VIOLATION
Wine Shop,"8VCJ+H8C, Virakkal",10.3214452,77.88077729999999,https://www.google.com/maps/place/?q=place_id:ChIJJzE-cmBUBzsRIUbraiR8B_Q,5,5,0,0,VIOLATION
Wine Shop Bar,"Chettiyapatti Rd, Gandhigram, Dindigul",10.2798587,77.94520849999999,https://www.google.com/maps/place/?q=place_id:ChIJGVjghkKtADsRBw8FNTT4R3U,9,9,0,0,VIOLATION
Surakappatti Tasmac,"8VG3+W89, Paraipatti",10.3272877,77.85336029999999,https://www.google.com/maps/place/?q=place_id:ChIJB_mQnQdVBzsR5WbEJ7YFMB8,11,11,0,0,VIOLATION
Wine shop ayyampalayam,"6QF3+GFC, Major District Road 733, Ayyampalayam",10.2238249,77.7536542,https://www.google.com/maps/place/?q=place_id:ChIJb-P3phxRBzsR2a-x43DLxqM,24,24,0,0,VIOLATION
Tasmacc,"7GWM+6G4, Varpattu",10.2955215,78.5337437,https://www.google.com/maps/place/?q=place_id:ChIJPZBsd1yFADsRnb0zU2aDLaU,20,20,0,0,VIOLATION
TASMAC SHOP NO 7561,"6GCM+2RQ, Nerkuppai",10.2200884,78.5345979,https://www.google.com/maps/place/?q=place_id:ChIJk46UI6SPADsRy6Z62URjFxY,74,72,2,0,VIOLATION
Tasmac,"6XC8+JXW, SH 26, Narpavalakkudi",10.2216076,78.9674529,https://www.google.com/maps/place/?q=place_id:ChIJtezPwMFtADsRZlxYkcz-7Zk,8,8,0,0,VIOLATION
Tasmac,"63RP+CH8, Periyalur",10.2410441,79.0864378,https://www.google.com/maps/place/?q=place_id:ChIJE-fW4k8TADsR1nWVqFWF5UY,7,7,0,0,VIOLATION
Tasmac vallavari,"639R+392, Peravurani - Aranthangi Rd, Peravurani, Mangudi",10.2176749,79.0908913,https://www.google.com/maps/place/?q=place_id:ChIJQ0Vqs0kTADsRqIymHw5IfZc,24,24,0,0,VIOLATION
Kanapadi wine shop,"C36X+PV, Kanapadi",10.4118356,78.0996686,https://www.google.com/maps/place/?q=place_id:ChIJVwWW-x0HqjsR-8CELsiTUV8,8,8,0,0,VIOLATION
Wine Shop,"95C4+4Q2, Dindigul",10.3702895,78.1569073,https://www.google.com/maps/place/?q=place_id:ChIJGcK_5AmnADsRIi-HZXRucZ0,6,6,0,0,VIOLATION
TASMAC Approved Snacks Bar Or PKP Traders,"Nearby New Mass Hotel, Madurai-Tiruchirappalli Main Road Thuvarankurichi, Marungapuri",10.3738037,78.38433359999999,https://www.google.com/maps/place/?q=place_id:ChIJF-x1YN-dADsRaXw60pM_V64,72,70,2,0,VIOLATION
TASMAC Shop,"7RC9+F3R, Pudukkottai",10.2711847,78.81764919999999,https://www.google.com/maps/place/?q=place_id:ChIJhfEqfJN6ADsRG6UC1ekvaQE,11,11,0,0,VIOLATION
Thirumayam wine shop,"6PMG+FG2, Pudukkottai",10.2336451,78.72627279999999,https://www.google.com/maps/place/?q=place_id:ChIJ25v1J-1jADsRFvk-ryhOK5M,3,3,0,0,VIOLATION
TASMAC DEPOT,"SIPCOT Complex, 2B-3, Thiruvengavasal",10.4292383,78.7814212,https://www.google.com/maps/place/?q=place_id:ChIJ__9vc3CCqjsRdfycFI7d7hE,29,29,0,0,VIOLATION
TASMAC,"9GX2+H8X, Muthupet",10.3989841,79.5008576,https://www.google.com/maps/place/?q=place_id:ChIJH3Sh_qX5_zoRK3zZHPo58yg,64,62,1,1,VIOLATION
Tasmac,"C88J+W8V, Pattukkottai",10.4173702,79.3307889,https://www.google.com/maps/place/?q=place_id:ChIJ8SXZufQAADsRRGElPGIhUAM,61,61,0,0,VIOLATION
Tasmac wine shop,"99HH+CM9, Palanjur",10.3785335,79.3792325,https://www.google.com/maps/place/?q=place_id:ChIJg26YmFEBADsRjczaTStXs4o,4,4,0,0,VIOLATION
Tasmac,"CH62+P7P, MDR640, Thillaivilagam",10.4118534,79.55069189999999,https://www.google.com/maps/place/?q=place_id:ChIJRW2mFnP5_zoRZEBLTp_ZFk8,46,46,0,0,VIOLATION
TASMAC,"CJF4+R7X, Karpaganatharkulam",10.4246075,79.6057211,https://www.google.com/maps/place/?q=place_id:ChIJhwJS8Bj3_zoRCyEfuyBYLiI,9,9,0,0,VIOLATION
TASMAC Wine Shop,"C8MM+X6, Mattusanthai, Pattukkottai",10.4349188,79.3330076,https://www.google.com/maps/place/?q=place_id:ChIJOd8I3TMBADsRZXqmF18hAKQ,12,12,0,0,VIOLATION
Tasmac,"CH9X+X4Q, Idumbavanam",10.4199679,79.59786470000002,https://www.google.com/maps/place/?q=place_id:ChIJsQaYqyr3_zoR3-ndVxq-fBc,61,60,1,0,VIOLATION
Wine Shop,"76, Thanjavur - Karaikudi - Kalaiyarkoil - Sayalkudi Rd, Kottai Kovil, Pattukkottai",10.4241511,79.3113592,https://www.google.com/maps/place/?q=place_id:ChIJu_Ke6r0AADsRqfEhAXyLV2Q,82,77,5,0,VIOLATION
Tasmac Shop Maruthur south,"CPFM+P8M, Annapettai",10.4233412,79.7329548,https://www.google.com/maps/place/?q=place_id:ChIJ8ykKyqP1_zoRMPpoRLJZhxo,20,20,0,0,VIOLATION
Tasmack,"CM3J+H7J, Sinthamanikkadu",10.4039532,79.68065179999999,https://www.google.com/maps/place/?q=place_id:ChIJdW-NcwD1_zoRLJEzCstY4eI,6,6,0,0,VIOLATION
Tasmac Neivilakku,"9RWC+238, Neivilakku",10.3950389,79.820188,https://www.google.com/maps/place/?q=place_id:ChIJ-xuPntyL_zoRaOwkT5d19-8,28,28,0,0,VIOLATION
TASMAC,"9QMP+7QW, Ayakkarambulam III Sethi",10.3832428,79.7869454,https://www.google.com/maps/place/?q=place_id:ChIJM1FCA_-L_zoRx-fPMUPbBgs,13,13,0,0,VIOLATION
Tasmac Kuravapulam,"CQCP+VFW, Kuravapuram",10.4222499,79.7862,https://www.google.com/maps/place/?q=place_id:ChIJpYKbGFiK_zoRQCyeiXM1fVI,66,66,0,0,VIOLATION
Tasmac Shop Ayakkaranbulam,"9QW3+6RJ, Ayakkarambulam III Sethi",10.39597,79.75492109999999,https://www.google.com/maps/place/?q=place_id:ChIJu_GIly6L_zoRuOvE0fzhBwU,65,61,4,0,VIOLATION
Wine shop,"9RFX+R2, Vedaranyam",10.3745936,79.8476093,https://www.google.com/maps/place/?q=place_id:ChIJxexJRBOJ_zoR9sn9iCZ8TRg,122,111,11,0,VIOLATION
Tasmac Maraignayanallur,9RQJ+9M7,10.3884231,79.8316667,https://www.google.com/maps/place/?q=place_id:ChIJs7W1uV-J_zoR7fJvZavrR68,23,23,0,0,VIOLATION
TASMAC Kaliapuram,"GWJ5+XG6, Coimbatore",10.5324182,76.9087424,https://www.google.com/maps/place/?q=place_id:ChIJL9arHIc9qDsRLiazYxnOcJ8,3,3,0,0,VIOLATION
Tasmac Bar,"6FMV+V4H, MDR217, Kodaikanal",10.2346969,77.4928537,https://www.google.com/maps/place/?q=place_id:ChIJPW08n-JnBzsRtcNVVmHsel0,71,68,3,0,VIOLATION
Dippo Wine Shop,"6FRP+5V3, Convent Rd, near safari steels, Kodaikanal",10.2404393,77.4871239,https://www.google.com/maps/place/?q=place_id:ChIJDyyNvI9nBzsRmli2KCKXqKY,67,62,5,0,VIOLATION
Kodai liquor shop,"6FPV+96Q, Kodaikanal",10.2359554,77.4931101,https://www.google.com/maps/place/?q=place_id:ChIJEz5YxLZnBzsRbWgLBcZYY9g,82,73,9,0,VIOLATION
TASMAC,"GXQV+JW3, Angalakuruchi Rd",10.5390015,76.99480969999999,https://www.google.com/maps/place/?q=place_id:ChIJU5rslLA6qDsRkkg1NOcGKLo,19,19,0,0,VIOLATION
TASMAC,"HX2W+8XW, Thensangampalayam",10.550905,76.9974624,https://www.google.com/maps/place/?q=place_id:ChIJEa8SZ706qDsRiUwhCQHUHeE,58,58,0,0,VIOLATION
TASMAC ELITE,"H275+RG, Somandurai",10.5644271,77.0093831,https://www.google.com/maps/place/?q=place_id:ChIJxVhSYgA7qDsRFoB25giNO9w,5,5,0,0,VIOLATION
TASMAC Bar,"HX6F+JGH, Somandurai, Thensithur",10.5615271,76.9738532,https://www.google.com/maps/place/?q=place_id:ChIJCa3izPo6qDsR49fntlBWucQ,5,5,0,0,VIOLATION
Tasmac,"G5CG+R78, Chinnavalavadi",10.522018,77.1757038,https://www.google.com/maps/place/?q=place_id:ChIJBwzegqEtqDsRPDUDTT3nSYE,3,3,0,0,VIOLATION
Karattumadam Wine Shop,"G4W6+C22, Karattumadam",10.5459901,77.1100242,https://www.google.com/maps/place/?q=place_id:ChIJg3NZORsyqDsRNWKV94TpXa8,52,52,0,0,VIOLATION
Erisinampatti Wine shop,"G4XF+65M, Tiruppur",10.5480794,77.1229353,https://www.google.com/maps/place/?q=place_id:ChIJjTvu_hIyqDsRYJ2XgjDmt2A,26,26,0,0,VIOLATION
9/6 Tasmac,"F67R+553, Tiruppur",10.4628761,77.2404361,https://www.google.com/maps/place/?q=place_id:ChIJT-1rK5rTqTsRmZaiqOHfSr8,35,35,0,0,VIOLATION
Tasmac,"G68H+462, Pallapalayam",10.5152647,77.22803569999999,https://www.google.com/maps/place/?q=place_id:ChIJ1bA6qsTTqTsRSJVwo5istVo,36,36,0,0,VIOLATION
TASMAC,"Tamil Nadu 642204, India",10.4931647,77.34279970000001,https://www.google.com/maps/place/?q=place_id:ChIJdxByGPrQqTsRwNueEF8qBwI,27,27,0,0,VIOLATION
Tasmac,"CCX4+VRV, Pappampatti",10.4497239,77.4070869,https://www.google.com/maps/place/?q=place_id:ChIJWQzWldPZqTsRPE2tOZEsJzQ,60,60,0,0,VIOLATION
Tasmac,"FCWX+Q9H, Sithraikulam",10.4969439,77.4484707,https://www.google.com/maps/place/?q=place_id:ChIJa8sb_9PbqTsR7Aaqjv9Cbbo,12,12,0,0,VIOLATION
Tasmac,"G9RR+937, Vayalur",10.5409257,77.3901195,https://www.google.com/maps/place/?q=place_id:ChIJOQIlMv_bqTsRetxDwyXlXnw,23,23,0,0,VIOLATION
Tasmac Wine Shop,"9X88+7JH, NH-209, Begambur",10.3657064,77.9665967,https://www.google.com/maps/place/?q=place_id:ChIJAdu5vfOqADsRczP75nyIZjk,115,110,4,1,VIOLATION
Tasmac Eriyodu,"G387+594, Eriodu",10.5154263,78.0634767,https://www.google.com/maps/place/?q=place_id:ChIJXc-5a00EqjsRd6PT6hoJ0T0,73,70,3,0,VIOLATION
Tasmac,"G2V8+966, Vedasandur Rd, Ammapatti",10.5434004,78.0155214,https://www.google.com/maps/place/?q=place_id:ChIJ3ymhcxgDqjsRBhamzYreERk,7,7,0,0,VIOLATION
Tasmac,"GX6W+XH, Chittur",10.5123826,77.996462,https://www.google.com/maps/place/?q=place_id:ChIJayQpcKUDqjsRYx3HZtObFog,4,4,0,0,VIOLATION
TASMAC GODOWN,"MULLIPADI, Tamaraipadi",10.4032196,78.02805099999999,https://www.google.com/maps/place/?q=place_id:ChIJnQVNDbsHqjsR0-UH6tvsXkU,33,33,0,0,VIOLATION
TASMAC,"2/11, Vadakku Kalam, letchampattu, Kallupatty",10.559167,78.3222815,https://www.google.com/maps/place/?q=place_id:ChIJr1LtNQBzqjsRQGM6W20kHV8,21,21,0,0,VIOLATION
Wine Shop,"GC97+6JC, Unnamed Road, Kannivadugampatti, Pannapatti East",10.5180552,78.4140177,https://www.google.com/maps/place/?q=place_id:ChIJ2xoxOatxqjsRyALaTuc9ZcM,3,3,0,0,VIOLATION
Uthukkuli WINE SHOP,"GGHW+FFF, Teravur",10.5286865,78.5461595,https://www.google.com/maps/place/?q=place_id:ChIJi7r8f5Z7qjsRRsD_cw9kdJE,4,4,0,0,VIOLATION
Tasmac Wine Shop,"956W+XM2, Thiruchitrambalam, Tiruchitrambalam East",10.3623809,79.1966345,https://www.google.com/maps/place/?q=place_id:ChIJn4sO3aYIADsRK8GicJGjFBA,63,61,1,1,VIOLATION
Tasmac Wine shop,"86RV+H96, MDR653, Ottankadu Ukkadai",10.3414194,79.2433954,https://www.google.com/maps/place/?q=place_id:ChIJqezBdeIFADsRXVUXLJYvWzM,56,56,0,0,VIOLATION
New wine shop,"9683+8GF, Thanjavur - Karaikudi - Kalaiyarkoil - Sayalkudi Road, Thiruchitrambalam",10.3658076,79.2037929,https://www.google.com/maps/place/?q=place_id:ChIJ_5-wGOMHADsREc2p9MZTjGc,60,59,0,1,VIOLATION
TASMAC SHOP,"9R97+833, Poonga Nagar, Pudukkottai",10.3682593,78.81268659999999,https://www.google.com/maps/place/?q=place_id:ChIJbY4oWIB5ADsRX8J61w-t80A,70,68,2,0,VIOLATION
TASMAC SHOP,"5/B1, Sipcot Phase II Industrial Complex, Santhanathapuram, Pudukkottai",10.3786852,78.8148059,https://www.google.com/maps/place/?q=place_id:ChIJI5czhHN5ADsRq3DMCKDO7-A,86,79,6,1,VIOLATION
Tasmac,"CVHG+HQ, Mullur",10.4289057,78.8769253,https://www.google.com/maps/place/?q=place_id:ChIJB3a4dQCdqjsRAHRufrhJHuQ,17,17,0,0,VIOLATION
"Wine shop ,kadambarayanpatti","9RGC+C2H Kadan par ayan pattu, A M A Nagar, Pudukkottai",10.376144,78.8201357,https://www.google.com/maps/place/?q=place_id:ChIJRZM5ovZ5ADsRzD81gKmCHU4,94,84,9,1,VIOLATION
Surabi AC Bar and Restaurant,"5/1, Kovilpatti Main Road, Thirukkokarnam, Pudukkottai",10.4024121,78.8059107,https://www.google.com/maps/place/?q=place_id:ChIJg6XBCzZ5ADsRrZw9ztoNLs0,12,12,0,0,VIOLATION
Tasmac,"CXHH+R4C, Semmatividuthy",10.429571,78.977774,https://www.google.com/maps/place/?q=place_id:ChIJ7TewYPyfqjsRb-BgximWsaI,35,35,0,0,VIOLATION
Wine Shop,83Q5+56J,10.3379557,79.058007,https://www.google.com/maps/place/?q=place_id:ChIJCXWoSdQNADsRPybOH4dKLR4,27,27,0,0,VIOLATION
Govt Wine Shop Sooranviduthi,82P9+HX5,10.3363854,79.0199798,https://www.google.com/maps/place/?q=place_id:ChIJ01CYnRUNADsR8oJIp2Nl7Vk,2,2,0,0,VIOLATION
Tasmac,"93PJ+XCH, Unnamed Road, Vadatheru",10.3874287,79.08109999999999,https://www.google.com/maps/place/?q=place_id:ChIJV3XOBxQLADsRU80eAnOFQbA,13,13,0,0,VIOLATION
Wine Shop Pullanviduthy,"9442+C6C, Pullanviduthy",10.356066,79.10051469999999,https://www.google.com/maps/place/?q=place_id:ChIJL94YuLMLADsR3dwp4LZD7n4,44,44,0,0,VIOLATION
Tasmac,"FG39+C5J, Anna Nagar, Palani",10.4535862,77.5179029,https://www.google.com/maps/place/?q=place_id:ChIJtxiSz9bfqTsROYIMGelkbjQ,105,90,15,0,VIOLATION
TASMAC BAR,"Palani, TO, Dharapuram Main Road, Thoppampatti",10.5515067,77.5261349,https://www.google.com/maps/place/?q=place_id:ChIJ2e_AHn_DqTsRZLVGOTOOcE0,6,6,0,0,VIOLATION
Wine shop,"GG2F+3M, Kodaimangalam",10.5002495,77.5241727,https://www.google.com/maps/place/?q=place_id:ChIJAYOhbZDdqTsRFQlsaecMCvE,4,4,0,0,VIOLATION
Tasmac,"FQP7+XCX, Athicombai",10.4874898,77.7636069,https://www.google.com/maps/place/?q=place_id:ChIJ3z_9ViL7qTsRJH7Gt52OsIs,65,64,1,0,VIOLATION
TASMAC Wine Shop,"Indian complex, SH 37, Oddanchatram",10.487124,77.7457952,https://www.google.com/maps/place/?q=place_id:ChIJh94n6v77qTsR4lRrpeBLjWc,76,71,3,2,VIOLATION
Tasmac டாஸ்மாக்,"GQ32+F4, Naganampatty",10.5038997,77.7502011,https://www.google.com/maps/place/?q=place_id:ChIJw4an8nn7qTsRRol4EzNPyxc,61,61,0,0,VIOLATION
Tasmac,"9XQH+F86, Chinniahpuram, Dindigul",10.3887269,77.9782872,https://www.google.com/maps/place/?q=place_id:ChIJMx_1DQmrADsR47yziORq-xs,60,60,0,0,VIOLATION
Tasmac 4,"9X6H+RGP, Spencer Compound, Dindigul",10.3620824,77.97882129999999,https://www.google.com/maps/place/?q=place_id:ChIJxciHcFmqADsRuHyMY4WTeA4,97,79,18,0,VIOLATION
Tasmac,"8XMG+G3R, Unnamed Road, Nallama Nayakkan Patti",10.3338605,77.97513289999999,https://www.google.com/maps/place/?q=place_id:ChIJ8WsWy6WrADsRxX6UjNhlyrE,31,31,0,0,VIOLATION
TASMAC Wine Shop,"9XFG+XCR, RM Colony, Dindigul",10.3749848,77.9760155,https://www.google.com/maps/place/?q=place_id:ChIJjRQehmGqADsRYPBCnDy3U8c,83,75,8,0,VIOLATION
Tasmac,"13c, N Kaliamman Koil St, New Agraharam, Ashok Nagar, Dindigul",10.3643826,77.97288669999999,https://www.google.com/maps/place/?q=place_id:ChIJc09KqAKrADsRe9kNKVWuLKY,146,133,12,1,VIOLATION
Tasmac Wine Shop,Mendonsa Colony,10.3535902,77.97985609999999,https://www.google.com/maps/place/?q=place_id:ChIJc_k-VFGqADsRxAZqp1hnYBM,96,86,8,2,VIOLATION
"TASMAC, Navampatti, Illuppur","GJ5M+F6Q, Illupur",10.5087569,78.633122,https://www.google.com/maps/place/?q=place_id:ChIJn4VIoUV9qjsROmV77w4OIcQ,25,25,0,0,VIOLATION
"TASMAC, Melappatty bar, Illuppur","GJF8+96X, SH 71, Illupur",10.5234931,78.6156098,https://www.google.com/maps/place/?q=place_id:ChIJx3e0Fid9qjsRtml6biKSGh4,23,23,0,0,VIOLATION
TASMAC Cauvery Nagar,Cauvery Nagar,10.475434,78.7955844,https://www.google.com/maps/place/?q=place_id:ChIJ_1vFz0WDqjsR6tJAgBHtv6A,43,43,0,0,VIOLATION
Tasmac,"GXC4+V97, MDR825, Adanakkottai",10.522275,78.9559368,https://www.google.com/maps/place/?q=place_id:ChIJVZwTYuSZqjsRED71vVpWmz8,18,18,0,0,VIOLATION
Wine Shop,"FWWH+54G, Unnamed Road, Perungalur",10.4954175,78.92783480000001,https://www.google.com/maps/place/?q=place_id:ChIJFUWZFJqdqjsRwX2ogYk7P6o,5,5,0,0,VIOLATION
"Tasmac ,nachandupatti","8PCC+3QF, Nachandupatti - Tirumayam Road, Nachandupatti",10.3201794,78.7219295,https://www.google.com/maps/place/?q=place_id:ChIJbVp5KHl9ADsRzHOyxL2lfrI,68,67,1,0,VIOLATION
Tasmac Bar,"F44C+8Q7, Pudukkottai - Pattukkottai Rd, Karambakkudi",10.4557877,79.1219314,https://www.google.com/maps/place/?q=place_id:ChIJtYMi04SnqjsRkcfCe2xNhUg,17,17,0,0,VIOLATION
"Wine Shop,Thuvar",F322+2PH,10.4500727,79.0518498,https://www.google.com/maps/place/?q=place_id:ChIJk6nclWehqjsRhH4OoyuIQ7k,42,42,0,0,VIOLATION
Tasmac,GJQQ+9R4,10.5383168,79.63960809999999,https://www.google.com/maps/place/?q=place_id:ChIJFQUhz5JZVToRx5GLP4SaEIQ,78,71,5,2,VIOLATION
Tasmac,"GFF5+94V, Thirumakkottai -II",10.5234954,79.4577183,https://www.google.com/maps/place/?q=place_id:ChIJxeo8JYlVVToRODHDg9NWo6A,13,13,0,0,VIOLATION
Tasmac,"GJXC+C87, Madappuram",10.5485413,79.62080999999999,https://www.google.com/maps/place/?q=place_id:ChIJmcrYVpdbVToRmJ0R8SRV3X8,17,17,0,0,VIOLATION
Tasmac,"FH35+4H, Nachikulam",10.4528251,79.5589365,https://www.google.com/maps/place/?q=place_id:ChIJM168GABXVToRUb6-GLoE2pU,10,10,0,0,VIOLATION
Thirumakottai Tasmac 9744,"GFP5+QQX, Thirumakottai, Thirumakkottai -II",10.536977,79.45948910000001,https://www.google.com/maps/place/?q=place_id:ChIJ9zLP90dTVToR0vSC_2fAedc,62,61,1,0,VIOLATION
Paalayur Tasmac 9743,"GFHW+22F, Palayakottaiparasapuram",10.5274464,79.49505289999999,https://www.google.com/maps/place/?q=place_id:ChIJ26-aDxxXVToRy_4zbxxFMmg,32,32,0,0,VIOLATION
Government tasmac,"G9F5+V4X, Kannugudi East, Kannugudi North",10.5247296,79.3578497,https://www.google.com/maps/place/?q=place_id:ChIJ7WhwivmrqjsRkwiFHATb_U8,12,12,0,0,VIOLATION
